hr,lat,lon,mag,fingure_print
7693,-12.29,129.65,6.43,1557.7142
7694,-21.65,147.52,6.18,1392.7996
7695,16.64,82.92,6.26,965.3121
7696,-8.58,123.29,6.42,1031.4904
7697,11.18,92.44,5.85,1260.7087
7698,-29.6,-130.0,6.17,1524.2429
7699,1.03,108.31,6.11,1428.0056
7700,-11.78,128.38,6.31,1841.8394
7701,15.65,84.61,5.39,1150.9432
7702,9.54,94.92,6.54,991.3028
7703,-30.91,174.74,5.32,1370.5282
7704,18.54,79.06,6.28,1126.6138
7705,-6.68,119.45,6.48,980.48865
7706,-32.39,-177.57,6.22,1590.6311
7707,-33.29,-152.97,6.09,1640.1577
7708,2.04,106.09,4.93,926.0206
7709,-21.71,146.03,6.49,1683.1073
7710,-18.08,138.42,3.23,967.7115
7711,-3.57,114.29,5.52,989.12787
7712,-23.39,149.42,6.34,952.42554
7713,-6.79,119.1,6.22,947.3846
7714,-33.6,-166.13,5.65,1687.4578
7715,-23.59,149.59,5.85,802.4068
7716,-6.45,118.43,6.26,1039.8234
7717,-17.56,136.7,6.27,1290.5945
7718,-3.85,114.22,5.49,851.38434
7719,-4.07,114.47,5.92,885.73956
7720,-18.6,138.35,5.47,1021.28326
7721,7.54,96.63,6.92,940.21625
7722,-29.38,164.38,5.73,1803.134
7723,-5.61,116.15,6.56,1035.9309
7724,-10.61,123.76,4.95,1464.4066
7725,-30.36,167.62,6.3,1691.7515
7726,9.47,93.4,6.01,1079.2031
7727,15.08,84.17,5.75,1066.4739
7728,-32.02,174.91,6.39,1265.8823
7729,-31.76,173.46,6.53,1372.8644
7730,6.87,97.29,4.83,804.1899
7731,-3.27,112.34,5.18,1148.0228
7732,-33.82,-153.13,6.27,1674.2057
7733,4.93,100.15,6.14,1322.3772
7734,1.14,105.77,6.45,593.50525
7735,6.78,97.32,3.79,621.34033
7736,1.17,105.55,4.97,631.42914
7737,4.13,101.15,6.71,1098.4833
7738,-24.35,148.88,6.32,802.58105
7739,-5.17,114.81,4.78,909.8491
7740,12.06,88.92,4.3,1305.3042
7741,-6.36,116.53,5.15,1091.0018
7742,14.16,85.34,5.79,1294.3981
7743,-0.68,108.01,5.66,1497.9244
7744,-4.04,112.89,4.52,910.5755
7745,-34.08,-171.87,6.31,1741.4539
7746,-7.57,118.04,6.13,1127.1453
7747,-24.7,148.91,4.24,639.03424
7748,-28.31,158.5,5.87,2097.2441
7749,-34.13,-172.03,6.13,1751.8673
7750,22.5,69.62,4.39,1818.9945
7751,7.05,96.33,3.98,715.0021
7752,2.08,103.64,6.27,1037.7566
7753,-5.97,115.39,5.32,972.02814
7754,-24.81,148.9,3.57,659.466
7755,8.38,94.18,6.31,1244.1008
7756,5.8,98.07,5.91,758.89465
7757,0.99,105.13,6.48,586.6269
7758,-34.54,-162.99,6.27,1532.0615
7759,2.76,102.33,5.24,878.73926
7760,-3.62,111.57,6.22,1301.6428
7761,-27.66,155.52,5.28,1638.9443
7762,3.99,100.31,6.29,1018.40234
7763,1.32,104.17,4.81,904.6601
7764,-31.11,166.4,6.3,1514.2349
7765,-32.75,173.78,6.46,1186.8213
7766,-34.67,-169.13,6.27,1773.6609
7767,2.78,101.9,5.84,819.49194
7768,-20.06,137.6,6.06,1488.9606
7769,0.63,104.95,5.58,569.13055
7770,-0.54,106.6,5.17,1281.8772
7771,-12.74,124.78,6.21,1278.9934
7772,-22.67,142.53,6.63,2259.641
7773,-25.48,148.83,4.76,850.6393
7774,-12.67,124.43,5.95,1168.1769
7775,-26.32,150.88,6.1,1325.779
7776,-26.37,150.85,3.08,1234.7513
7777,5.8,97.18,6.45,721.2286
7778,-12.19,123.5,6.13,1123.5044
7779,-34.13,-178.75,5.59,1492.6973
7780,-10.44,120.74,5.8,1729.4873
7781,10.84,89.55,5.76,1229.1414
7782,0.48,104.69,6.57,616.58105
7783,16.92,79.55,5.93,1412.4349
7784,1.69,102.77,6.23,838.4829
7785,-30.69,-132.42,5.77,1239.8873
7786,5.93,96.65,6.5,718.23785
7787,-34.44,-178.34,5.64,1499.7017
7788,-24.7,145.45,6.3,1893.8589
7789,-7.09,114.91,5.54,1231.0215
7790,-35.19,-160.91,1.94,1852.7734
7791,9.6,90.92,6.18,1341.5995
7792,14.36,83.52,5.72,1043.7812
7793,-12.71,123.18,6.17,1105.1992
7794,-17.63,131.25,5.31,2478.1162
7795,2.39,101.15,6.39,717.2737
7796,1.87,101.85,2.2,664.9919
7797,-3.33,109.19,6.09,1509.299
7798,5.04,97.3,5.58,859.6509
7799,-34.58,179.65,6.09,1634.1938
7800,2.22,101.16,5.93,659.86127
7801,-32.01,165.45,5.85,1360.951
7802,3.32,99.54,6.2,1173.0327
7803,-20.09,134.97,6.15,1857.9337
7804,17.72,77.57,5.55,1381.0488
7805,15.11,81.9,5.69,1181.8132
7806,-3.02,108.28,4.43,1503.8611
7807,0.04,103.96,5.9,822.5748
7808,-34.26,175.54,6.25,1484.728
7809,-22.19,138.46,6.11,1471.5569
7810,-15.71,126.7,6.33,1308.243
7811,-9.48,116.98,5.66,1314.22
7812,-30.75,-131.99,5.91,1257.7943
7813,-10.41,118.23,6.41,1157.9115
7814,-29.08,153.78,5.25,1008.13525
7815,9.08,90.62,6.51,1259.1299
7816,-11.91,120.34,6.22,1648.2366
7817,-34.31,173.31,6.1,1395.3706
7818,12.38,85.45,6.44,1593.3309
7819,-28.46,151.03,6.41,1285.0321
7820,-17.07,127.81,6.25,1445.3727
7821,-23.05,138.64,6.13,1195.6232
7822,-29.27,153.2,4.78,947.10675
7823,-2.34,106.14,6.39,1380.0485
7824,-19.95,132.76,6.21,2042.134
7825,-31.01,158.1,6.16,1945.5674
7826,-0.02,102.74,5.62,1239.0758
7827,10.59,87.87,6.36,1079.2068
7828,6.4,93.86,5.69,1283.6631
7829,-29.78,153.93,6.74,855.8979
7830,-29.78,153.92,5.94,954.307
7831,-23.1,138.03,4.91,1180.4392
7832,-33.29,165.58,6.39,1574.4724
7833,-10.94,117.59,6.55,932.6512
7834,-5.04,109.09,4.01,1278.684
7835,-1.47,104.15,5.88,1105.6755
7836,-16.21,125.34,6.08,944.0865
7837,-28.71,150.06,6.12,1268.237
7838,-34.32,-145.19,6.11,1834.1744
7839,-10.95,116.94,6.18,903.1765
7840,-16.21,124.9,7.11,928.3132
7841,3.99,96.4,6.41,1081.0918
7842,-32.54,160.67,6.36,1503.7529
7843,9.92,88.11,5.91,940.52496
7844,5.74,93.93,4.95,1185.1951
7845,-26.86,144.55,5.65,2327.4956
7846,-36.45,-176.0,5.11,1953.6815
7847,-1.45,103.56,6.19,1070.1328
7848,-36.09,-156.04,4.76,1107.5574
7849,-8.15,112.49,6.34,1391.3052
7850,13.8,82.24,4.22,1307.4808
7851,5.73,93.59,5.44,1181.5476
7852,-16.59,124.58,4.03,873.78687
7853,-35.94,176.06,6.44,1642.8962
7854,7.53,91.06,6.18,1349.2115
7855,-28.88,148.32,6.13,1340.9652
7856,-34.44,166.92,6.4,1608.3516
7857,-17.41,125.58,6.56,887.01434
7858,-15.8,122.98,5.38,1172.5688
7859,-36.18,-154.83,4.88,1054.3798
7860,10.06,87.33,6.14,1013.6251
7861,1.96,98.31,6.6,1352.519
7862,-11.35,116.19,6.48,988.206
7863,-32.78,-137.51,6.0,1418.4469
7864,-33.05,-138.45,6.55,1426.8054
7865,-30.27,151.14,6.19,1247.4426
7866,-2.93,104.57,4.61,1170.8735
7867,0.98,99.34,6.49,1291.3054
7868,18.88,73.83,6.27,2034.6262
7869,-37.21,-172.57,3.11,1892.3568
7870,3.89,95.38,5.78,1290.5428
7871,-15.16,121.37,4.68,1052.3978
7872,-36.2,-153.09,6.22,1174.1316
7873,-24.49,136.79,4.89,1171.5026
7874,-8.87,111.87,6.41,1164.6461
7875,-36.63,-155.98,5.12,1079.1359
7876,6.83,91.11,6.11,1295.957
7877,-33.67,160.46,6.36,1127.8474
7878,-23.32,134.19,6.22,1402.2782
7879,20.04,71.57,5.2,1686.6598
7880,-8.7,111.27,5.59,1338.1797
7881,-35.58,-148.39,5.15,1526.9685
7882,-15.65,121.12,3.63,891.0783
7883,-17.5,123.87,5.43,991.4731
7884,-24.14,135.19,4.32,1165.3961
7885,-5.73,107.08,6.32,1003.5444
7886,-13.63,117.95,6.25,1402.8624
7887,-5.76,107.11,6.49,993.77576
7888,-1.64,101.69,6.2,1248.4072
7889,-30.5,149.06,5.22,1196.0958
7890,-24.97,136.33,6.22,1185.6836
7891,-12.05,115.41,4.82,1031.0446
7892,-16.61,122.05,5.72,1029.385
7893,-36.23,170.15,5.47,1624.734
7894,-10.35,113.0,5.04,1200.3513
7895,-10.61,113.35,5.91,1248.1104
7896,-18.47,124.82,5.05,983.34607
7897,-23.58,133.53,5.16,1528.8635
7898,-33.77,158.75,6.37,1404.7573
7899,-15.25,119.84,5.97,918.2806
7900,-31.87,152.43,5.1,1420.4235
7901,23.36,65.59,5.46,1050.6813
7902,-34.7,162.03,6.51,1140.7693
7903,-11.82,114.8,6.08,1091.8955
7904,-6.72,107.88,5.68,1025.336
7905,-31.23,150.18,5.8,1309.022
7906,-15.32,119.7,3.77,755.5069
7907,-17.99,123.69,6.42,976.1034
7908,23.16,65.89,5.96,1081.1711
7909,-36.07,167.87,5.76,1569.2135
7910,-34.69,161.21,6.28,1015.8652
7911,-0.61,99.65,6.06,1329.1277
7912,2.52,95.63,6.58,1038.8807
7913,-36.01,-148.96,3.42,1657.5134
7914,-13.22,116.15,6.45,1214.355
7915,-37.67,177.63,6.29,1520.4766
7916,8.8,87.37,6.48,868.79803
7917,-7.32,108.1,6.08,1046.0839
7918,-16.4,120.6,5.99,843.48755
7919,1.08,97.31,5.95,1250.5
7920,-38.16,-166.69,4.51,1870.6522
7921,-5.88,106.04,5.51,1131.4725
7922,-1.74,100.66,6.51,1408.8441
7923,-14.85,118.0,6.22,1111.332
7924,2.0,95.72,1.25,974.14667
7925,11.33,83.59,6.01,1256.7421
7926,-0.26,98.47,5.67,1229.376
7927,-4.18,103.36,6.66,1009.8425
7928,-16.55,119.86,4.43,821.6259
7929,4.99,91.63,5.39,1357.0922
7930,24.35,63.44,6.19,1486.5292
7931,-35.85,162.4,6.5,1018.30426
7932,-4.26,103.13,6.47,985.32886
7933,-38.29,177.09,5.5,1332.3264
7934,-35.7,-145.77,5.41,1405.732
7935,-37.9,173.21,6.49,1765.4668
7936,-35.5,159.99,4.14,1025.6163
7937,-34.37,155.62,5.93,2050.0632
7938,11.16,83.34,6.15,1255.0092
7939,-10.81,111.18,4.91,1358.5363
7940,9.0,86.12,6.32,937.60126
7941,-15.2,117.02,6.38,1170.5321
7942,-7.63,106.7,4.22,1057.1027
7943,-39.02,-176.83,5.11,1987.1722
7944,8.5,86.53,5.78,871.91235
7945,14.68,78.28,5.58,1865.1824
7946,-26.72,135.34,6.27,1626.5547
7947,-16.57,118.51,5.14,962.66266
7948,-16.58,118.5,4.27,846.57825
7949,-5.71,104.06,2.46,1136.3171
7950,-30.1,142.32,3.77,1672.6174
7951,-28.09,137.76,4.42,1445.2653
7952,-39.24,-173.95,4.89,2037.1577
7953,-22.5,127.22,5.58,1583.44
7954,-23.93,129.71,6.4,1749.8064
7955,9.06,85.57,4.51,1074.5618
7956,-5.62,103.61,4.92,1100.3577
7957,11.64,82.14,3.43,1351.4872
7958,2.06,94.17,6.3,850.6522
7959,-37.62,-153.32,6.28,1090.6938
7960,-37.62,-153.32,6.59,1090.6938
7961,-36.34,160.35,5.86,1023.89233
7962,6.12,89.13,6.33,1079.5217
7963,-4.34,101.92,4.53,1245.5593
7964,-33.89,151.37,6.21,1645.6323
7965,-38.26,170.12,4.9,1308.0566
7966,1.37,94.84,6.4,764.35706
7967,16.37,75.59,6.41,1792.1022
7968,-39.34,-166.98,5.05,1589.0195
7969,2.72,93.03,5.57,1153.7668
7970,-38.12,167.92,6.36,1246.0862
7971,-39.06,175.32,5.52,1357.2544
7972,5.58,89.45,6.27,1005.71606
7973,-19.23,121.14,5.98,1607.6965
7974,-21.9,125.25,6.33,1845.5132
7975,-23.2,127.33,6.21,1426.9607
7976,-32.07,145.17,5.88,1792.4352
7977,1.49,94.25,4.84,737.749
7978,5.17,89.76,6.29,1090.9462
7979,-38.57,169.27,6.04,1208.0723
7980,-37.18,161.54,4.11,1076.1348
7981,-16.21,116.3,6.52,1403.4675
7982,-29.18,137.87,5.99,1117.1528
7983,1.71,93.72,6.33,749.511
7984,0.03,95.71,5.04,811.99725
7985,-29.28,137.65,5.55,1080.9456
7986,-38.85,-158.16,3.65,2174.568
7987,-39.76,177.7,5.35,1239.1691
7988,-10.15,107.87,5.77,1046.3191
7989,-36.58,157.67,6.33,1575.2401
7990,-30.98,141.16,4.73,1433.5624
7991,-38.4,166.11,6.35,1607.9128
7992,-39.89,-168.07,6.24,1507.2302
7993,12.61,80.06,6.45,1655.5708
7994,-32.2,143.85,6.38,1510.6832
7995,-10.98,108.69,4.59,1140.9423
7996,-7.36,104.17,6.44,1190.9882
7997,-37.93,162.61,6.41,1153.3901
7998,-30.33,138.81,6.44,1333.3557
7999,-9.56,106.53,6.34,1107.2314
8000,-35.06,150.67,5.78,1487.4353
8001,-0.19,95.1,4.78,732.4755
8002,23.46,64.27,5.75,1047.1404
8003,0.31,94.48,5.45,851.6232
8004,-1.49,96.59,6.66,1206.5778
8005,-7.29,103.46,5.47,1286.8906
8006,-27.92,133.12,6.55,1591.085
8007,-10.48,107.25,6.56,918.6556
8008,-10.8,107.59,5.01,1013.8075
8009,-2.72,97.79,6.7,1067.2283
8010,-24.94,127.42,6.05,1317.7346
8011,-19.74,119.23,5.17,1508.2451
8012,-20.42,120.22,5.58,1483.5476
8013,-38.09,160.41,5.7,1064.6194
8014,-29.25,135.12,6.57,1430.4055
8015,-32.24,141.37,5.51,1449.6235
8016,22.27,65.99,5.39,893.0267
8017,-27.42,131.05,6.05,1554.8129
8018,-35.0,148.22,5.87,1530.0414
8019,-36.94,-145.99,6.37,1403.2894
8020,1.42,92.49,5.67,1037.1157
8021,-33.65,-135.96,5.15,1227.4937
8022,3.73,89.66,6.63,965.81165
8023,-0.3,94.3,5.96,807.06116
8024,-34.63,146.36,6.01,1851.9436
8025,3.49,89.9,5.81,884.284
8026,2.49,91.07,5.9,1133.376
8027,-40.75,-167.25,5.76,1473.1975
8028,-2.82,97.09,3.94,1055.9663
8029,7.47,85.18,6.23,1156.7126
8030,-21.98,121.31,5.48,1674.8062
8031,-40.63,172.75,6.11,1617.3685
8032,-15.04,111.64,5.31,2413.3071
8033,-36.52,151.46,6.25,1448.0565
8034,-25.78,127.13,5.23,1322.8038
8035,-0.83,94.45,5.55,731.8259
8036,-2.51,96.34,6.16,1011.77435
8037,-18.71,115.95,6.66,1732.0796
8038,-24.2,124.03,5.99,1685.7373
8039,-40.34,167.66,4.67,1335.7661
8040,3.06,89.89,5.61,857.5015
8041,-30.75,135.7,6.21,1184.5763
8042,-41.49,-178.19,6.64,1808.0167
8043,19.35,69.86,6.05,1518.7014
8044,-17.29,113.77,5.65,1979.0975
8045,-39.32,160.78,6.05,1191.7285
8046,-41.35,175.85,5.94,1266.6112
8047,0.97,91.97,4.74,964.84766
8048,-41.46,175.97,5.3,1233.104
8049,8.79,82.94,5.51,1578.0927
8050,-39.83,161.75,6.25,1356.259
8051,-6.77,100.49,5.97,1597.3239
8052,-34.23,-136.7,6.58,1109.5743
8053,-0.1,92.85,5.37,865.1311
8054,-29.38,131.55,6.5,1626.8085
8055,-40.96,-162.58,5.16,1993.855
8056,-28.11,129.15,6.25,1212.7092
8057,-20.58,117.23,6.31,1464.1245
8058,-32.04,136.34,7.31,1195.737
8059,-32.04,136.34,5.89,1195.737
8060,-37.86,151.95,4.84,1327.2135
8061,-35.61,-140.01,5.68,1421.4227
8062,-1.17,93.73,6.19,796.1245
8063,-5.32,98.25,6.07,1284.5118
8064,-0.52,92.89,6.48,863.29694
8065,6.72,84.82,5.83,1386.4661
8066,-26.26,125.17,5.61,1145.726
8067,-27.69,127.55,6.42,1158.4976
8068,-28.07,128.18,6.33,1112.5747
8069,-42.25,179.63,5.53,1384.5359
8070,-40.95,164.65,5.68,1639.0049
8071,-3.47,95.92,6.33,1099.6764
8072,2.4,89.45,6.37,1092.8934
8073,-39.04,-150.81,5.76,1514.0579
8074,0.04,92.03,6.32,795.72314
8075,-37.29,148.69,4.07,1446.626
8076,-41.42,167.53,5.18,1538.4425
8077,-26.18,124.61,5.94,1238.9121
8078,4.3,87.22,5.9,1423.4536
8079,-2.08,94.07,3.72,966.2038
8080,-40.01,158.02,4.5,1668.2418
8081,-36.02,-140.62,6.2,1381.1622
8082,-13.55,106.77,6.12,1884.9366
8083,-37.77,148.75,6.17,1314.4231
8084,-10.78,103.45,5.82,1603.0696
8085,-5.81,97.75,5.21,1114.1111
8086,-5.81,97.75,6.03,1114.1111
8087,-39.21,153.16,5.3,1322.7404
8088,-20.89,115.73,6.34,1608.7054
8089,0.2,91.12,4.55,904.5049
8090,-26.22,123.2,6.15,1438.3691
8091,-39.23,152.29,6.25,1300.9594
8092,-37.19,-143.27,5.02,1265.967
8093,-35.77,141.55,4.51,1701.1434
8094,-11.77,103.89,5.59,1343.4897
8095,-28.8,126.74,6.45,1344.8035
8096,-35.15,139.17,6.27,1820.4098
8097,-24.76,120.07,4.69,1382.5449
8098,-24.85,120.11,6.07,1329.491
8099,15.95,73.05,5.87,1771.4996
8100,-43.33,178.07,5.83,1060.0393
8101,-17.15,109.67,6.68,2024.4009
8102,-37.52,144.81,6.48,1640.1333
8103,-1.68,92.3,6.63,1006.4651
8104,-43.46,176.9,5.26,1093.7252
8105,-8.08,98.95,6.54,1282.3992
8106,3.78,86.36,5.73,1338.646
8107,-0.25,90.64,6.46,1025.3441
8108,-43.34,172.78,5.96,1664.2644
8109,10.41,79.19,6.54,1397.5259
8110,-41.98,160.94,5.42,1551.9717
8111,-35.15,-137.29,6.63,1234.2981
8112,20.19,67.6,5.91,1518.8878
8113,13.84,75.19,7.33,1786.769
8114,-42.76,-164.11,5.75,1207.7406
8115,-12.45,103.25,3.2,1190.0466
8116,-21.8,114.51,6.27,1975.1631
8117,-43.9,178.39,6.21,962.71655
8118,-36.48,140.08,6.77,1488.8279
8119,7.99,81.48,5.64,1219.6711
8120,-8.2,98.37,6.05,1175.8118
8121,-31.32,128.78,6.38,1824.1052
8122,-39.37,147.81,6.04,1149.2278
8123,-25.65,119.5,4.49,1318.4229
8124,-43.81,172.43,6.12,1603.939
8125,-39.74,-149.44,6.31,1508.8137
8126,-12.87,103.31,6.17,1104.7177
8127,-40.61,151.81,5.24,1487.2529
8128,-38.69,145.14,5.28,1342.1771
8129,-30.4,-127.53,6.45,1507.2695
8130,-7.43,97.15,3.72,1047.9003
8131,-28.71,123.62,3.92,1614.2798
8132,-32.65,130.16,6.48,1774.5635
8133,10.81,78.03,6.39,1289.4918
8134,-38.27,142.74,6.4,1458.1517
8135,-43.8,166.8,4.71,1993.6063
8136,-0.68,89.84,6.46,1036.6372
8137,-40.23,148.27,5.43,1122.2269
8138,-4.76,93.86,6.43,1115.183
8139,-40.11,147.6,7.05,1040.9382
8140,-43.32,-163.69,4.39,1240.7946
8141,-34.47,132.92,5.82,1356.8225
8142,-43.43,162.11,6.4,1777.2568
8143,-6.87,95.81,4.23,1082.2329
8144,-4.58,93.43,6.19,1141.2612
8145,-44.65,-175.26,6.0,1877.5234
8146,-10.05,99.02,4.43,1487.5956
8147,3.35,85.36,6.13,1241.2124
8148,-43.11,158.81,6.56,1880.9373
8149,-25.79,117.73,5.96,1506.1404
8150,4.58,84.04,5.98,1506.2166
8151,-44.95,178.81,4.82,1055.8234
8152,-44.22,-168.4,6.38,2140.934
8153,6.53,82.0,6.42,1061.7738
8154,-3.84,92.39,5.0,1306.047
8155,-5.93,94.41,6.15,1085.2917
8156,-38.2,-143.2,6.41,1222.006
8157,-7.95,96.38,5.83,875.7937
8158,-19.13,108.47,6.29,1480.0139
8159,-37.31,-140.84,6.09,1283.1433
8160,-35.11,132.53,5.87,1268.9309
8161,-0.06,88.3,5.76,1010.94714
8162,9.17,79.0,2.44,1353.1763
8163,-28.55,120.81,5.82,1534.3313
8164,6.36,81.82,5.66,1019.7516
8165,-18.06,106.9,5.57,1080.2845
8166,-12.18,100.4,5.68,1316.6157
8167,-40.77,146.38,4.28,1253.1179
8168,19.06,68.15,5.95,1701.8972
8169,-12.15,100.2,6.04,1335.0757
8170,-6.7,94.63,6.4,1052.6904
8171,10.69,77.26,5.18,1361.4344
8172,-42.85,153.69,5.6,1032.192
8173,-20.92,109.95,4.08,1723.1077
8174,21.83,64.75,6.15,974.9047
8175,-37.81,137.44,5.99,1516.1948
8176,-31.74,-129.46,6.38,1361.718
8177,-45.21,-172.92,6.31,1954.6045
8178,-29.23,121.0,5.16,1505.8225
8179,7.73,80.16,6.11,1206.3671
8180,-45.64,179.11,5.77,1082.7388
8181,-40.29,-148.14,4.22,1485.7002
8182,-13.94,101.71,6.05,1325.7166
8183,-42.56,151.22,5.41,922.7646
8184,-43.12,153.69,6.38,797.83813
8185,-0.44,88.1,5.69,879.056
8186,-8.15,95.62,6.63,834.7355
8187,-39.64,141.37,5.49,1611.2957
8188,-43.94,-161.75,6.12,1286.518
8189,-9.1,96.42,6.58,804.4425
8190,-18.27,106.1,5.71,848.0637
8191,-27.5,117.7,6.35,1567.5894
8192,-35.33,130.71,6.36,1328.6533
8193,-9.2,96.4,6.47,782.9761
8194,-17.59,105.28,6.15,941.9047
8195,-38.5,137.6,5.7,1507.3132
8196,-38.65,-143.22,5.34,1058.5525
8197,-18.17,105.84,6.32,869.2623
8198,-17.08,104.54,5.68,1145.5366
8199,-35.51,130.81,5.49,1290.5151
8200,-46.01,174.55,5.63,1791.3201
8201,-33.3,-131.99,6.47,1443.3789
8202,-46.06,-178.65,5.51,1326.7001
8203,-33.44,126.53,6.46,1738.7567
8204,-43.59,153.02,3.74,738.5342
8205,-33.25,125.86,6.13,1839.3525
8206,-0.82,87.8,6.58,884.2358
8207,-43.36,151.37,5.78,834.5301
8208,-2.73,89.58,5.6,1116.8569
8209,-9.96,96.61,5.94,773.5132
8210,-21.98,109.57,6.07,1547.2323
8211,-44.57,-162.89,6.39,1068.3921
8212,-39.98,139.28,6.61,1583.4075
8213,-43.87,152.03,4.51,768.68286
8214,-46.02,165.02,6.5,1705.5627
8215,-9.86,96.06,5.31,763.11285
8216,-1.39,87.91,5.31,876.7294
8217,-16.6,102.96,5.41,1544.2645
8218,1.55,85.11,6.03,941.65027
8219,-29.49,118.79,6.4,1733.5299
8220,-13.44,99.47,5.8,1454.9528
8221,-23.41,110.33,6.44,1661.9489
8222,-43.31,148.42,6.57,1463.76
8223,-20.54,106.91,5.93,1134.9011
8224,6.42,80.27,6.1,990.4562
8225,-19.7,105.61,4.57,1023.47974
8226,3.16,83.14,6.12,1446.0144
8227,11.43,75.24,5.44,1706.4688
8228,-3.35,89.19,5.24,1118.9769
8229,-47.08,179.44,5.29,1264.6011
8230,-46.99,168.82,5.97,1455.0643
8231,-27.55,114.8,6.08,2156.7656
8232,-37.88,131.98,2.91,1654.6837
8233,-45.45,-163.97,6.41,1252.4323
8234,-33.86,-132.39,6.18,1352.9592
8235,-45.47,155.46,6.43,1460.9043
8236,-46.99,-175.16,5.57,1649.3865
8237,1.22,84.68,6.02,929.89264
8238,14.03,72.46,3.23,1317.7882
8239,21.03,65.02,5.97,1116.8411
8240,-20.29,105.38,6.7,947.95636
8241,-47.36,-177.95,6.32,1391.7117
8242,0.86,84.78,6.16,1008.51306
8243,6.62,79.45,5.53,1136.2959
8244,-47.03,162.53,6.41,1977.6543
8245,-44.7,149.12,5.69,1156.4794
8246,-1.24,86.41,5.75,1150.1426
8247,-45.78,153.66,6.4,1365.9253
8248,-4.31,89.17,6.25,882.773
8249,-41.63,-148.1,6.2,1596.4641
8250,-21.08,105.52,6.47,1084.5432
8251,-37.86,129.65,5.77,1746.2256
8252,-4.58,89.26,4.02,829.9724
8253,-46.64,157.39,5.73,1658.3862
8254,-35.19,-134.29,3.76,1310.8429
8255,-9.85,93.99,4.9,1397.4059
8256,-47.85,167.37,6.11,1352.3167
8257,-17.39,101.28,6.31,1435.1708
8258,-20.05,104.06,6.11,1139.5986
8259,-0.13,85.07,6.15,1079.5176
8260,-44.99,148.06,4.68,1158.3567
8261,-16.2,99.77,6.36,1625.7137
8262,-4.98,89.14,5.53,778.8285
8263,-36.38,125.48,6.25,1825.7198
8264,-40.34,133.55,4.69,1773.0396
8265,-32.28,118.59,6.18,1640.991
8266,-8.76,92.38,5.01,1161.7769
8267,-23.99,107.66,5.45,1585.9211
8268,-48.38,168.26,6.28,1295.3849
8269,-46.53,-164.1,6.21,1545.5867
8270,-32.96,119.24,5.67,1712.5693
8271,-45.56,-159.43,6.33,1727.2391
8272,-5.65,89.41,6.2,905.8458
8273,-42.0,136.47,6.08,1529.4307
8274,-19.84,102.71,6.16,1303.89
8275,1.29,83.14,6.15,1067.4574
8276,-23.55,106.69,5.85,1610.8992
8277,-35.28,122.46,5.1,1711.7164
8278,-44.67,144.0,3.68,1511.3167
8279,7.25,77.73,4.73,1182.0806
8280,-32.13,-129.02,5.29,1459.9426
8281,3.74,80.71,5.62,1453.4983
8282,-47.63,155.44,6.49,1494.2483
8283,-43.97,140.44,5.18,1273.5332
8284,-7.04,90.0,5.11,1328.7615
8285,-47.22,152.79,5.24,1505.9586
8286,-39.09,-140.64,6.01,1281.1803
8287,-36.37,122.95,5.67,1650.5049
8288,-46.03,146.62,4.73,1260.0184
8289,-33.75,118.64,5.3,1635.924
8290,1.61,82.26,6.2,1282.8594
8291,-9.06,91.46,6.11,849.6682
8292,-30.53,113.89,6.09,2075.104
8293,-46.41,147.59,6.22,1228.4911
8294,-28.13,-123.63,6.57,1151.5018
8295,-44.45,140.68,5.88,1101.478
8297,-13.06,94.99,6.07,1455.0144
8298,-5.4,88.08,6.17,938.0001
8299,-49.57,175.65,6.3,1892.1353
8300,-8.96,91.16,5.69,813.04913
8301,-1.3,84.52,4.67,1152.4912
8302,-44.8,141.0,5.99,1073.4164
8303,-48.1,-167.83,6.45,2145.9783
8304,-2.56,85.49,6.09,1181.5432
8305,-49.55,167.12,4.34,1438.3428
8306,-8.99,91.0,5.49,811.6288
8307,-11.18,92.89,5.65,1294.9271
8308,-31.46,114.43,2.39,2082.9526
8309,-18.34,99.42,4.73,1073.1526
8310,-18.34,99.42,6.08,1073.1526
8311,-42.51,133.83,5.09,1222.1101
8312,4.75,79.16,6.08,1064.8474
8313,-26.51,108.02,4.34,1403.1738
8314,-28.27,110.14,5.94,2077.498
8315,-20.67,101.59,4.13,1262.9243
8316,4.32,79.4,4.08,1110.0048
8317,13.82,71.12,4.56,1181.4023
8318,-42.88,133.86,6.0,1207.7758
8319,-43.91,136.36,5.58,1369.3562
8320,-13.3,94.18,6.4,1310.833
8321,-22.83,103.36,5.29,1646.2365
8322,-46.01,142.4,2.87,1177.1746
8323,-49.1,-170.88,5.58,2126.767
8324,14.5,70.35,5.17,1234.0293
8325,-21.0,101.35,6.28,1253.7207
8326,-49.94,163.76,5.01,1747.4945
8327,6.99,76.86,5.95,1072.6614
8328,-36.56,120.62,5.64,1762.4097
8329,-7.93,89.29,6.54,1216.8206
8330,-27.05,107.68,6.21,1318.8683
8331,-42.8,-147.4,5.62,1845.3999
8332,-41.49,129.7,6.17,1816.3005
8333,-40.23,-141.8,5.53,1465.6406
8334,5.93,77.69,4.29,825.7332
8335,-3.22,85.17,4.23,1291.8809
8336,-13.08,93.32,6.47,1216.4525
8337,-45.2,137.59,6.31,1297.9211
8338,-11.56,91.88,6.12,1229.9963
8339,5.45,77.78,5.52,840.38464
